,cast,title,genre,target
32566,김정현,사의찬미 2ND STAGE,드라마/감동,0
32567,김정현,노트르담 드 파리,"드라마/감동, 판타지/어드벤처",0
32568,김정현,섬: 1933~2019,드라마/감동,0
32569,홍나영,"퍼스트레이디, 육영수 앤 박정희",드라마/감동,0
32570,홍나영,동그랑할머니가 읽어주는 세계동화,판타지/어드벤처,0
32571,홍나영,또봇: 대도시의 영웅들,판타지/어드벤처,0
32572,홍나영,이상한 나라의 앨리스,판타지/어드벤처,0
32573,황혜선,"퍼스트레이디, 육영수 앤 박정희",드라마/감동,0
32574,황혜선,동그랑할머니가 읽어주는 세계동화,판타지/어드벤처,0
32575,황혜선,또봇: 대도시의 영웅들,판타지/어드벤처,0
32576,황혜선,이상한 나라의 앨리스,판타지/어드벤처,0
32577,홍승기,"퍼스트레이디, 육영수 앤 박정희",드라마/감동,0
32578,홍승기,동그랑할머니가 읽어주는 세계동화,판타지/어드벤처,0
32579,홍승기,또봇: 대도시의 영웅들,판타지/어드벤처,0
32580,홍승기,이상한 나라의 앨리스,판타지/어드벤처,0
32581,김병욱,"퍼스트레이디, 육영수 앤 박정희",드라마/감동,0
32582,김병욱,동그랑할머니가 읽어주는 세계동화,판타지/어드벤처,0
32583,김병욱,또봇: 대도시의 영웅들,판타지/어드벤처,0
32584,김병욱,이상한 나라의 앨리스,판타지/어드벤처,0
32585,유지희,"퍼스트레이디, 육영수 앤 박정희",드라마/감동,0
32586,유지희,동그랑할머니가 읽어주는 세계동화,판타지/어드벤처,0
32587,유지희,또봇: 대도시의 영웅들,판타지/어드벤처,0
32588,유지희,이상한 나라의 앨리스,판타지/어드벤처,0
32589,채효령,"퍼스트레이디, 육영수 앤 박정희",드라마/감동,0
32590,채효령,동그랑할머니가 읽어주는 세계동화,판타지/어드벤처,0
32591,채효령,또봇: 대도시의 영웅들,판타지/어드벤처,0
32592,채효령,이상한 나라의 앨리스,판타지/어드벤처,0
32593,원종환,캐리tv 액티비티: 점프점프,코미디/유머,0
32594,원종환,차차차원이 다다른 차원,판타지/어드벤처,0
32595,원종환,이솝이야기,판타지/어드벤처,0
32596,원종환,시카고,"코미디/유머, 음악중심/주크박스",0
32597,원종환,웬수같은 18번가,코미디/유머,0
32598,원종환,6시 퇴근,코미디/유머,0
32599,원종환,서편제,판타지/어드벤처,0
32600,원종환,"베베핀, 우당탕탕 패밀리","코미디/유머, 음악중심/주크박스",0
32601,최호중,캐리tv 액티비티: 점프점프,코미디/유머,0
32602,최호중,차차차원이 다다른 차원,판타지/어드벤처,0
32603,최호중,이솝이야기,판타지/어드벤처,0
32604,최호중,시카고,"코미디/유머, 음악중심/주크박스",0
32605,최호중,웬수같은 18번가,코미디/유머,0
32606,최호중,6시 퇴근,코미디/유머,0
32607,최호중,서편제,판타지/어드벤처,0
32608,최호중,"베베핀, 우당탕탕 패밀리","코미디/유머, 음악중심/주크박스",0
32609,최호중,캐리tv 액티비티: 점프점프,코미디/유머,0
32610,최호중,몬테크리스토,"드라마/감동, 액션/스릴러",0
32611,최호중,마법천자문: 한자 마법 대모험!,판타지/어드벤처,0
32612,최호중,파워레인저 다이노포스: 새로운 세계,"액션/스릴러, 판타지/어드벤처",0
32613,김아영,"헬로카봇 시즌7, 웰컴 투 파라다이스","코미디/유머, 판타지/어드벤처",0
32614,김아영,레인보우 공항,음악중심/주크박스,0
32615,김아영,렛미플라이,음악중심/주크박스,0
32616,김아영,페이크북 (fakebook),코미디/유머,0
32617,김아영,"창작ing, 13 후르츠케이크",코미디/유머,0
32618,김아영,6시 퇴근,코미디/유머,0
32619,김아영,지저스 크라이스트 수퍼스타 50주년 기념 한국 공연,음악중심/주크박스,0
32620,김아영,5! 해피맨,"코미디/유머, 음악중심/주크박스",0
32621,김아영,"헬로카봇 시즌7, 웰컴 투 파라다이스","코미디/유머, 판타지/어드벤처",0
32622,김아영,스파이크 어게인,"코미디/유머, 액션/스릴러",0
32623,김아영,이프아이월유 (IF I WERE YOU) 관객콜,코미디/유머,0
32624,김아영,그레이트 코멧,음악중심/주크박스,0
32625,김아영,에곤 실레,음악중심/주크박스,0
32626,김아영,캐리tv 액티비티: 점프점프,코미디/유머,0
32627,김아영,웬수같은 18번가,코미디/유머,0
32628,김아영,캐리와 슈퍼걸스,액션/스릴러,0
32629,임준혁,은하철도의 밤,판타지/어드벤처,0
32630,임준혁,빨간모자야 조심해!,코미디/유머,0
32631,임준혁,오버코트,코미디/유머,0
32632,임준혁,시카고,"코미디/유머, 음악중심/주크박스",0
32633,임준혁,수박수영장,코미디/유머,0
32634,임준혁,마법천자문: 한자 마법 대모험!,판타지/어드벤처,0
32635,임준혁,"베베핀, 우당탕탕 패밀리","코미디/유머, 음악중심/주크박스",0
32636,임준혁,은하철도의 밤,판타지/어드벤처,0
32637,임준혁,엘사의 생일파티,판타지/어드벤처,0
32638,임준혁,세종 이도의 꿈,"드라마/감동, 음악중심/주크박스",0
32639,임준혁,이솝이야기,판타지/어드벤처,0
32640,임준혁,스파이크 어게인,"코미디/유머, 액션/스릴러",0
32641,임준혁,"헬로카봇 시즌7, 웰컴 투 파라다이스","코미디/유머, 판타지/어드벤처",0
32642,임준혁,번개맨: 전설의 시작,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
32643,임준혁,지구를 지켜라!,코미디/유머,0
32644,임준혁,젤다,판타지/어드벤처,0
32645,임준혁,와일드 그레이,판타지/어드벤처,0
32646,임준혁,메노포즈,코미디/유머,0
32647,임준혁,호호 감자 전: 어흥편,코미디/유머,0
32648,임준혁,이솝이야기,판타지/어드벤처,0
32649,임진섭,나는나비 시즌4,코미디/유머,0
32650,임진섭,"헬로카봇 시즌7, 웰컴 투 파라다이스","코미디/유머, 액션/스릴러, 판타지/어드벤처",0
32651,임진섭,급식걸즈: 뿌슝빠슝 깨져버린 우정,코미디/유머,0
32652,임진섭,쓰릴 미,"코미디/유머, 액션/스릴러",0
32653,임진섭,허풍선이 과학쇼 장영실 vs 에디슨,코미디/유머,0
32654,임진섭,전천당 VS 흑화당,코미디/유머,0
32655,임진섭,캐리tv 액티비티: 점프점프,코미디/유머,0
32656,임진섭,스파이,액션/스릴러,0
32657,임진섭,나는나비 시즌4,코미디/유머,0
32658,임진섭,알쏭달쏭 캐치! 티니핑: 신비한 상자를 열어라!,"코미디/유머, 판타지/어드벤처",0
32659,임진섭,"스웨그에이지 외쳐,조선!",코미디/유머,0
32660,임진섭,김종욱 찾기,코미디/유머,0
32661,임진섭,김종욱 찾기,코미디/유머,0
32662,임진섭,"헬로카봇 시즌7, 웰컴 투 파라다이스","코미디/유머, 액션/스릴러",0
32663,임진섭,용의자X의 헌신,"드라마/감동, 스릴러/액션",0
32664,임진섭,멸화군,액션/스릴러,0
32665,정지우,번개맨: 전설의 시작,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
32666,정지우,번개맨 : 우주최강 번개삼총사,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
32667,정지우,내일은 스타,코미디/유머,0
32668,정지우,페이크북 (fakebook),코미디/유머,0
32669,정지우,수박수영장,코미디/유머,0
32670,정지우,오즈의 의류수거함,"코미디/유머, 판타지/어드벤처",0
32671,정지우,청춘소음,음악중심/주크박스,0
32672,정지우,5! 해피맨,"코미디/유머, 음악중심/주크박스",0
32673,정지우,번개맨: 전설의 시작,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
32674,정지우,소믈리에,음악중심/주크박스,0
32675,정지우,세종 이도의 꿈,"드라마/감동, 음악중심/주크박스",0
32676,정지우,엘사의 생일파티,음악중심/주크박스,0
32677,정지우,모딜리아니,음악중심/주크박스,0
32678,정지우,"헬로카봇 시즌7, 웰컴 투 파라다이스",코미디/유머,0
32679,정지우,발레소년,음악중심/주크박스,0
32680,정지우,데스노트,액션/스릴러,0
32681,정지우,앤 ANNE,"드라마/감동, 음악중심/주크박스",0
32682,정지우,반짝이는 프리채널: 두근두근! 주얼 컬렉션!,음악중심/주크박스,0
32683,정지우,메노포즈,코미디/유머,0
32684,정지우,유앤잇,음악중심/주크박스,0
32685,이아름솔,"헬로카봇 시즌7, 웰컴 투 파라다이스","코미디/유머, 판타지/어드벤처",0
32686,이아름솔,레인보우 공항,음악중심/주크박스,0
32687,이아름솔,렛미플라이,음악중심/주크박스,0
32688,이아름솔,페이크북 (fakebook),코미디/유머,0
32689,이아름솔,"창작ing, 13 후르츠케이크",코미디/유머,0
32690,이아름솔,6시 퇴근,코미디/유머,0
32691,이아름솔,지저스 크라이스트 수퍼스타 50주년 기념 한국 공연,음악중심/주크박스,0
32692,이아름솔,5! 해피맨,"코미디/유머, 음악중심/주크박스",0
32693,이아름솔,"헬로카봇 시즌7, 웰컴 투 파라다이스","코미디/유머, 판타지/어드벤처",0
32694,이아름솔,스파이크 어게인,"코미디/유머, 액션/스릴러",0
32695,이아름솔,이프아이월유 (IF I WERE YOU) 관객콜,코미디/유머,0
32696,이아름솔,그레이트 코멧,음악중심/주크박스,0
32697,봉경복,친정엄마,드라마/감동,0
32698,봉경복,세종 이도의 꿈,"드라마/감동, 음악중심/주크박스",0
32699,봉경복,살리에르,음악중심/주크박스,0
32700,봉경복,문스토리,드라마/감동,0
32701,봉경복,시카고,"코미디/유머, 음악중심/주크박스",0
32702,봉경복,친정엄마,드라마/감동,0
32703,봉경복,안녕 달아,드라마/감동,0
32704,봉경복,월하가요: Singing in the Moonlight,음악중심/주크박스,0
32705,최이연,친정엄마,드라마/감동,0
32706,최이연,세종 이도의 꿈,"드라마/감동, 음악중심/주크박스",0
32707,최이연,살리에르,음악중심/주크박스,0
32708,최이연,문스토리,드라마/감동,0
32709,최이연,시카고,"코미디/유머, 음악중심/주크박스",0
32710,최이연,친정엄마,드라마/감동,0
32711,최이연,안녕 달아,드라마/감동,0
32712,최이연,월하가요: Singing in the Moonlight,음악중심/주크박스,0
32713,강지선,친정엄마,드라마/감동,0
32714,강지선,세종 이도의 꿈,"드라마/감동, 음악중심/주크박스",0
32715,강지선,살리에르,음악중심/주크박스,0
32716,강지선,문스토리,드라마/감동,0
32717,강지선,시카고,"코미디/유머, 음악중심/주크박스",0
32718,강지선,친정엄마,드라마/감동,0
32719,강지선,안녕 달아,드라마/감동,0
32720,강지선,월하가요: Singing in the Moonlight,음악중심/주크박스,0
32721,조성덕,친정엄마,드라마/감동,0
32722,조성덕,세종 이도의 꿈,"드라마/감동, 음악중심/주크박스",0
32723,조성덕,살리에르,음악중심/주크박스,0
32724,조성덕,문스토리,드라마/감동,0
32725,조성덕,시카고,"코미디/유머, 음악중심/주크박스",0
32726,조성덕,친정엄마,드라마/감동,0
32727,조성덕,안녕 달아,드라마/감동,0
32728,조성덕,월하가요: Singing in the Moonlight,음악중심/주크박스,0
32729,김인기,친정엄마,드라마/감동,0
32730,김인기,세종 이도의 꿈,"드라마/감동, 음악중심/주크박스",0
32731,김인기,살리에르,음악중심/주크박스,0
32732,김인기,문스토리,드라마/감동,0
32733,김인기,시카고,"코미디/유머, 음악중심/주크박스",0
32734,김인기,친정엄마,드라마/감동,0
32735,김인기,안녕 달아,드라마/감동,0
32736,김인기,월하가요: Singing in the Moonlight,음악중심/주크박스,0
32737,김형진,친정엄마,드라마/감동,0
32738,김형진,세종 이도의 꿈,"드라마/감동, 음악중심/주크박스",0
32739,김형진,살리에르,음악중심/주크박스,0
32740,김형진,문스토리,드라마/감동,0
32741,김형진,시카고,"코미디/유머, 음악중심/주크박스",0
32742,김형진,친정엄마,드라마/감동,0
32743,김형진,안녕 달아,드라마/감동,0
32744,김형진,월하가요: Singing in the Moonlight,음악중심/주크박스,0
32745,김형진,아기돼지 삼형제,"코미디/유머, 음악중심/주크박스",0
32746,김형진,케미스토리,드라마/감동,0
32747,김형진,제비씨의 크리스마스,"코미디/유머, 음악중심/주크박스",0
32748,김형진,너를 위한 글자,드라마/감동,0
32749,강지연,달님이 주신 아이,"드라마/감동, 음악중심/주크박스",0
32750,강지연,이상한 과자 가게 전천당,코미디/유머,0
32751,강지연,아기돼지 삼형제,"코미디/유머, 음악중심/주크박스",0
32752,강지연,"종로 가족공연축제, 달님이 주신 아이",드라마/감동,0
32753,최정원,데스노트,액션/스릴러,0
32754,최정원,피노키오야 노올자~!,"코미디/유머, 판타지/어드벤처",0
32755,최정원,셜록홈즈: 앤더슨가의 비밀,액션/스릴러,0
32756,최정원,집들이 콘서트 #40. 이건 홍보가 아냐,코미디/유머,0
32757,최정원,지구를 지켜라!,액션/스릴러,0
32758,최정원,전설의 리틀 농구단,"드라마/감동, 코미디/유머, 액션/스릴러, 판타지/어드벤처, 음악중심/주크박스 중에는 드라마/감동",0
32759,최정원,이야기 쌈,"드라마/감동, 코미디/유머",0
32760,최정원,박열,"드라마/감동, 코미디/유머",0
32761,최정원,데스노트,액션/스릴러,0
32762,최정원,가방 들어주는 아이,"드라마/감동, 코미디/유머",0
32763,최정원,스토리 오브 마이라이프,"드라마/감동, 판타지/어드벤처",0
32764,최정원,알쏭달쏭 캐치! 티니핑: 신비한 상자를 열어라!,"코미디/유머, 판타지/어드벤처",0
32765,최정원,"헬로카봇 시즌7, 웰컴 투 파라다이스","코미디/유머, 액션/스릴러, 음악중심/주크박스",0
32766,최정원,"헬로카봇 시즌7, 웰컴 투 파라다이스","코미디/유머, 액션/스릴러, 음악중심/주크박스",0
32767,최정원,테레즈 라캥,"드라마/감동, 코미디/유머",0
32768,최정원,친정엄마,"드라마/감동, 코미디/유머",0
32769,신영숙,멀미의 시대 쇼케이스,코미디/유머,0
32770,신영숙,"제17회 DIMF 창작지원작, Town of 해방",판타지/어드벤처,0
32771,신영숙,이솝이야기,판타지/어드벤처,0
32772,신영숙,시카고,"코미디/유머, 음악중심/주크박스",0
32773,신영숙,틀려도 괜찮아,"드라마/감동, 코미디/유머",0
32774,신영숙,"두들팝 VER.2, 폴리팝","코미디/유머, 음악중심/주크박스",0
32775,신영숙,차차차원이 다다른 차원,판타지/어드벤처,0
32776,신영숙,"베베핀, 우당탕탕 패밀리","코미디/유머, 음악중심/주크박스",0
32777,신영숙,멀미의 시대 쇼케이스,코미디/유머,0
32778,신영숙,전설의 리틀 농구단,"드라마/감동, 코미디/유머, 액션/스릴러, 판타지/어드벤처, 음악중심/주크박스 중 드라마/감동",0
32779,신영숙,마법천자문: 한자 마법 대모험!,판타지/어드벤처,0
32780,신영숙,종의 기원,판타지/어드벤처,0
32781,신영숙,파워레인저 다이노포스: 새로운 세계,"액션/스릴러, 판타지/어드벤처",0
32782,신영숙,수박수영장,코미디/유머,0
32783,신영숙,"여기, 피화당","드라마/감동, 코미디/유머",0
32784,신영숙,이야기 쌈,"드라마/감동, 코미디/유머",0
32785,신영숙,더데빌: 에덴,액션/스릴러,0
32786,신영숙,스모크,액션/스릴러,0
32787,신영숙,셜록홈즈: 앤더슨가의 비밀,액션/스릴러,0
32788,신영숙,"제18회 DIMF 창작지원작, 시지프스",판타지/어드벤처,0
32789,김환희,마리 앙투아네트,판타지/어드벤처,0
32790,김환희,와일드 그레이,판타지/어드벤처,0
32791,김환희,미스트,판타지/어드벤처,0
32792,김환희,시카고,"코미디/유머, 음악중심/주크박스",0
32793,김환희,"여기, 피화당","드라마/감동, 코미디/유머",0
32794,김환희,"종로 가족공연축제, 삼양동화: 헨젤과 새엄마, 거울을 깬 왕비",판타지/어드벤처,0
32795,김환희,달을 품은 슈퍼맨,판타지/어드벤처,0
32796,김환희,트리아웃,"드라마/감동, 코미디/유머",0
32797,김환희,마리 앙투아네트,판타지/어드벤처,0
32798,김환희,"창작ing, 13 후르츠케이크",코미디/유머,0
32799,김환희,스틸의 환상놀이터: 크리스마스편,"코미디/유머, 음악중심/주크박스",0
32800,김환희,아기돼지야 준비해!,코미디/유머,0
32801,최태이,또봇: 대도시의 영웅들,판타지/어드벤처,0
32802,최태이,지구를 지켜라!,액션/스릴러,0
32803,최태이,달님이 주신 아이,"드라마/감동, 음악중심/주크박스",0
32804,최태이,"오디세우스, 길을 찾는 자",판타지/어드벤처,0
32805,김영주,진짜나쁜소녀,코미디/유머,0
32806,김영주,허락,드라마/감동,0
32807,김영주,노트르담 드 파리,"드라마/감동, 음악중심/주크박스",0
32808,김영주,안녕! B612: 어린왕자,판타지/어드벤처,0
32809,김영주,더데빌: 파우스트,판타지/어드벤처,0
32810,김영주,페이크북 (fakebook),코미디/유머,0
32811,김영주,진짜나쁜소녀,코미디/유머,0
32812,김영주,헬렌 앤 미,드라마/감동,0
32813,홍지민,또봇: 대도시의 영웅들,판타지/어드벤처,0
32814,홍지민,지구를 지켜라!,액션/스릴러,0
32815,홍지민,달님이 주신 아이,"드라마/감동, 음악중심/주크박스",0
32816,홍지민,"오디세우스, 길을 찾는 자",판타지/어드벤처,0
32817,김경선,또봇: 대도시의 영웅들,판타지/어드벤처,0
32818,김경선,지구를 지켜라!,액션/스릴러,0
32819,김경선,달님이 주신 아이,"드라마/감동, 음악중심/주크박스",0
32820,김경선,"오디세우스, 길을 찾는 자",판타지/어드벤처,0
32821,소냐,내 친구 워렌버핏,코미디/유머,0
32822,소냐,번개맨: 우주최강 번개삼총사,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
32823,소냐,베어 더 뮤지컬,음악중심/주크박스,0
32824,소냐,"제18회 DIMF 공식초청작, 미싱링크","드라마/감동, 코미디/유머",0
32825,배다해,내 친구 워렌버핏,코미디/유머,0
32826,배다해,번개맨: 우주최강 번개삼총사,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
32827,배다해,베어 더 뮤지컬,음악중심/주크박스,0
32828,배다해,"제18회 DIMF 공식초청작, 미싱링크","드라마/감동, 코미디/유머",0
32829,임재혁,그레이트 코멧,음악중심/주크박스,0
32830,임재혁,반짝이는 프리채널: 두근두근! 주얼 컬렉션!,음악중심/주크박스,0
32831,임재혁,파워레인저 다이노포스: 새로운 세계,액션/스릴러,0
32832,임재혁,더닝: 빛의 시간,판타지/어드벤처,0
32833,임재혁,"부산시립극단, 신데렐라: 너의 뜻대로",판타지/어드벤처,0
32834,임재혁,가요톱텐,음악중심/주크박스,0
32835,임재혁,멸화군,액션/스릴러,0
32836,임재혁,캐치! 티니핑: 두근두근 싱어롱 콘서트!,음악중심/주크박스,0
32837,박중리,내 친구 워렌버핏,코미디/유머,0
32838,박중리,번개맨: 우주최강 번개삼총사,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
32839,박중리,베어 더 뮤지컬,음악중심/주크박스,0
32840,박중리,"제18회 DIMF 공식초청작, 미싱링크","드라마/감동, 코미디/유머",0
32841,김태원,내 친구 워렌버핏,코미디/유머,0
32842,김태원,번개맨: 우주최강 번개삼총사,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
32843,김태원,베어 더 뮤지컬,음악중심/주크박스,0
32844,김태원,"제18회 DIMF 공식초청작, 미싱링크","드라마/감동, 코미디/유머",0
32845,민성호,내 친구 워렌버핏,코미디/유머,0
32846,민성호,번개맨: 우주최강 번개삼총사,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
32847,민성호,베어 더 뮤지컬,음악중심/주크박스,0
32848,민성호,"제18회 DIMF 공식초청작, 미싱링크","드라마/감동, 코미디/유머",0
32849,전소이,내 친구 워렌버핏,코미디/유머,0
32850,전소이,번개맨: 우주최강 번개삼총사,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
32851,전소이,베어 더 뮤지컬,음악중심/주크박스,0
32852,전소이,"제18회 DIMF 공식초청작, 미싱링크","드라마/감동, 코미디/유머",0
32853,서도진,내 친구 워렌버핏,코미디/유머,0
32854,서도진,번개맨: 우주최강 번개삼총사,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
32855,서도진,베어 더 뮤지컬,음악중심/주크박스,0
32856,서도진,"제18회 DIMF 공식초청작, 미싱링크","드라마/감동, 코미디/유머",0
32857,윤진웅,그레이트 코멧,음악중심/주크박스,0
32858,윤진웅,반짝이는 프리채널: 두근두근! 주얼 컬렉션!,음악중심/주크박스,0
32859,윤진웅,파워레인저 다이노포스: 새로운 세계,액션/스릴러,0
32860,윤진웅,더닝: 빛의 시간,판타지/어드벤처,0
32861,윤진웅,"부산시립극단, 신데렐라: 너의 뜻대로",판타지/어드벤처,0
32862,윤진웅,가요톱텐,음악중심/주크박스,0
32863,윤진웅,멸화군,액션/스릴러,0
32864,윤진웅,캐치! 티니핑: 두근두근 싱어롱 콘서트!,음악중심/주크박스,0
32865,김봄,내 친구 워렌버핏,코미디/유머,0
32866,김봄,번개맨: 우주최강 번개삼총사,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
32867,김봄,베어 더 뮤지컬,음악중심/주크박스,0
32868,김봄,"제18회 DIMF 공식초청작, 미싱링크","드라마/감동, 코미디/유머",0
32869,최형석,내 친구 워렌버핏,코미디/유머,0
32870,최형석,번개맨: 우주최강 번개삼총사,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
32871,최형석,베어 더 뮤지컬,음악중심/주크박스,0
32872,최형석,"제18회 DIMF 공식초청작, 미싱링크","드라마/감동, 코미디/유머",0
32873,박태성,내 친구 워렌버핏,코미디/유머,0
32874,박태성,번개맨: 우주최강 번개삼총사,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
32875,박태성,베어 더 뮤지컬,음악중심/주크박스,0
32876,박태성,"제18회 DIMF 공식초청작, 미싱링크","드라마/감동, 코미디/유머",0
32877,정열,내 친구 워렌버핏,코미디/유머,0
32878,정열,번개맨: 우주최강 번개삼총사,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
32879,정열,베어 더 뮤지컬,음악중심/주크박스,0
32880,정열,"제18회 DIMF 공식초청작, 미싱링크","드라마/감동, 코미디/유머",0
32881,정열,시스터 액트,음악중심/주크박스,0
32882,정열,브람스,음악중심/주크박스,0
32883,정열,내 친구 워렌버핏,코미디/유머,0
32884,정열,"ACC 수요극장, 우리는 친구다","드라마/감동, 코미디/유머",0
32885,안은샘,내 친구 워렌버핏,코미디/유머,0
32886,안은샘,번개맨: 우주최강 번개삼총사,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
32887,안은샘,베어 더 뮤지컬,음악중심/주크박스,0
32888,안은샘,"제18회 DIMF 공식초청작, 미싱링크","드라마/감동, 코미디/유머",0
32889,김리아,가시나무 새,드라마/감동,0
32890,김리아,"어린이를 위한 오감음악극: 꼼싹, 꿈싹",음악중심/주크박스,0
32891,김리아,진짜나쁜소녀,코미디/유머,0
32892,김리아,접변,"드라마/감동, 코미디/유머",0
32893,김리아,바다로 간 쓰레기,"드라마/감동, 코미디/유머",0
32894,김리아,브람스,음악중심/주크박스,0
32895,김리아,가시나무 새,드라마/감동,0
32896,김리아,베어 더 뮤지컬,음악중심/주크박스,0
32897,이정훈,섬: 1933~2019,드라마/감동,0
32898,이정훈,버지니아 울프,드라마/감동,0
32899,이정훈,젠틀맨스 가이드: 사랑과 살인편,"코미디/유머, 액션/스릴러",0
32900,이정훈,월계서림,드라마/감동,0
32901,이정훈,시카고,"코미디/유머, 음악중심/주크박스",0
32902,이정훈,섬: 1933~2019,드라마/감동,0
32903,이정훈,"은는이가 페스티벌: 한 발짝 뒤에 선 사람들 (만의) , 애수의 조선",드라마/감동,0
32904,이정훈,미니특공대: 브이레인저스,"액션/스릴러, 판타지/어드벤처, 음악중심/주크박스",0
32905,문이보,가시나무 새,드라마/감동,0
32906,문이보,라흐 헤스트,드라마/감동,0
32907,문이보,진짜나쁜소녀,코미디/유머,0
32908,문이보,접변,"드라마/감동, 코미디/유머",0
32909,문이보,콩나물버스,코미디/유머,0
32910,문이보,브람스,음악중심/주크박스,0
32911,문이보,가시나무 새,드라마/감동,0
32912,문이보,베어 더 뮤지컬,음악중심/주크박스,0
32913,김선형,섬: 1933~2019,드라마/감동,0
32914,김선형,버지니아 울프,드라마/감동,0
32915,김선형,젠틀맨스 가이드: 사랑과 살인편,"코미디/유머, 액션/스릴러",0
32916,김선형,월계서림,드라마/감동,0
32917,김선형,시카고,"코미디/유머, 음악중심/주크박스",0
32918,김선형,섬: 1933~2019,드라마/감동,0
32919,김선형,"은는이가 페스티벌: 한 발짝 뒤에 선 사람들 (만의) , 애수의 조선",드라마/감동,0
32920,김선형,미니특공대: 브이레인저스,"액션/스릴러, 판타지/어드벤처, 음악중심/주크박스",0
32921,이아영,이야기 쌈,"드라마/감동, 코미디/유머",0
32922,이아영,가방 들어주는 아이,"드라마/감동, 코미디/유머",0
32923,이아영,안녕 달아,드라마/감동,0
32924,이아영,"제1회 서울시 청년뮤지컬 페스티벌, 소월",드라마/감동,0
32925,이아영,번개맨: 전설의 시작,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
32926,이아영,케미스토리,드라마/감동,0
32927,이아영,날개 잃은 천사: 사람은 무엇으로 사는가,드라마/감동,0
32928,이아영,"베베핀, 우당탕탕 패밀리","코미디/유머, 음악중심/주크박스",0
32929,이아영,이야기 쌈,"드라마/감동, 코미디/유머",0
32930,이아영,"월곡: 지킨다는 것, 우리의 사명",드라마/감동,0
32931,이아영,친정엄마,드라마/감동,0
32932,이아영,왓 이즈 러브,드라마/감동,0
32933,공귀경,섬: 1933~2019,드라마/감동,0
32934,공귀경,빌의 구둣방,드라마/감동,0
32935,공귀경,헬렌 앤 미,드라마/감동,0
32936,공귀경,젠틀맨스 가이드: 사랑과 살인편,"코미디/유머, 액션/스릴러",0
32937,공귀경,앤 ANNE,"드라마/감동, 음악중심/주크박스",0
32938,공귀경,시카고,"코미디/유머, 음악중심/주크박스",0
32939,공귀경,섬: 1933~2019,드라마/감동,0
32940,공귀경,왓 이즈 러브,드라마/감동,0
32941,최현진,이야기 쌈,"드라마/감동, 코미디/유머",0
32942,최현진,가방 들어주는 아이,"드라마/감동, 코미디/유머",0
32943,최현진,안녕 달아,드라마/감동,0
32944,최현진,"제1회 서울시 청년뮤지컬 페스티벌, 소월",드라마/감동,0
32945,최현진,번개맨: 전설의 시작,"코미디/유머, 액션/스릴러, 판타지/어드벤처",0
32946,최현진,케미스토리,드라마/감동,0
32947,최현진,날개 잃은 천사: 사람은 무엇으로 사는가,드라마/감동,0
32948,최현진,"베베핀, 우당탕탕 패밀리","코미디/유머, 음악중심/주크박스",0
32949,최현진,이야기 쌈,"드라마/감동, 코미디/유머",0
32950,최현진,"월곡: 지킨다는 것, 우리의 사명",드라마/감동,0
32951,최현진,친정엄마,드라마/감동,0
32952,최현진,왓 이즈 러브,드라마/감동,0
32953,박상현,천 개의 파랑,"드라마/감동, 음악중심/주크박스",0
32954,박상현,빌의 구둣방,드라마/감동,0
32955,박상현,버지니아 울프,드라마/감동,0
32956,박상현,젠틀맨스 가이드: 사랑과 살인편,"코미디/유머, 액션/스릴러",0
32957,박상현,알쏭달쏭 캐치! 티니핑: 신비한 상자를 열어라!,"코미디/유머, 판타지/어드벤처",0
32958,박상현,시카고,"코미디/유머, 음악중심/주크박스",0
32959,박상현,천 개의 파랑,"드라마/감동, 음악중심/주크박스",0
32960,박상현,파워레인저 다이노포스: 새로운 세계,"액션/스릴러, 판타지/어드벤처",0
32961,박은미,틀려도 괜찮아,"드라마/감동, 코미디/유머",0
32962,박은미,비스티,음악중심/주크박스,0
32963,박은미,바톤콘서트,음악중심/주크박스,0
32964,박은미,빨래,코미디/유머,0
32965,박은미,발레소년,음악중심/주크박스,0
32966,박은미,오즈의 의류수거함,"코미디/유머, 판타지/어드벤처",0
32967,박은미,친정엄마,"드라마/감동, 코미디/유머",0
32968,박은미,드라이 플라워,"드라마/감동, 음악중심/주크박스",0
32969,황소연,웨스턴 스토리,음악중심/주크박스,0
32970,황소연,"제17회 DIMF 창작지원작, 일기 쓰는 남자",드라마/감동,0
32971,황소연,울고 넘는 박달재,드라마/감동,0
32972,황소연,조선 이야기꾼 전기수,드라마/감동,0
